geo,entity,date,unemp_rate
AT,Austria,1998-Q1,5.5
AT,Austria,1999-Q1,4.7
AT,Austria,1999-Q2,3.5
AT,Austria,1999-Q3,3.2
AT,Austria,1999-Q4,3.5
AT,Austria,2000-Q1,4.7
AT,Austria,2000-Q2,3.1
AT,Austria,2000-Q3,3.1
AT,Austria,2000-Q4,3.2
AT,Austria,2001-Q1,4
AT,Austria,2001-Q2,3.4
AT,Austria,2001-Q3,3.3
AT,Austria,2001-Q4,3.7
AT,Austria,2002-Q1,4.9
AT,Austria,2002-Q2,3.6
AT,Austria,2002-Q3,3.6
AT,Austria,2002-Q4,3.8
AT,Austria,2003-Q1,4.8
AT,Austria,2003-Q2,4.2
AT,Austria,2003-Q3,3.9
AT,Austria,2003-Q4,4.3
AT,Austria,2004-Q1,5.8
AT,Austria,2004-Q2,5.4
AT,Austria,2004-Q3,5.3
AT,Austria,2004-Q4,5.4
AT,Austria,2005-Q1,5.7
AT,Austria,2005-Q2,5.7
AT,Austria,2005-Q3,5.6
AT,Austria,2005-Q4,5.6
AT,Austria,2006-Q1,6
AT,Austria,2006-Q2,5.2
AT,Austria,2006-Q3,4.9
AT,Austria,2006-Q4,4.9
AT,Austria,2007-Q1,5.2
AT,Austria,2007-Q2,5
AT,Austria,2007-Q3,4.9
AT,Austria,2007-Q4,4.4
AT,Austria,2008-Q1,4.5
AT,Austria,2008-Q2,3.7
AT,Austria,2008-Q3,4
AT,Austria,2008-Q4,4.3
AT,Austria,2009-Q1,5
AT,Austria,2009-Q2,5.3
AT,Austria,2009-Q3,5.7
AT,Austria,2009-Q4,5.3
AT,Austria,2010-Q1,5.2
AT,Austria,2010-Q2,4.9
AT,Austria,2010-Q3,4.8
AT,Austria,2010-Q4,4.4
AT,Austria,2011-Q1,5.1
AT,Austria,2011-Q2,4.4
AT,Austria,2011-Q3,4
AT,Austria,2011-Q4,4.8
AT,Austria,2012-Q1,4.7
AT,Austria,2012-Q2,4.8
AT,Austria,2012-Q3,5.1
AT,Austria,2012-Q4,4.9
AT,Austria,2013-Q1,5.7
AT,Austria,2013-Q2,5
AT,Austria,2013-Q3,5.3
AT,Austria,2013-Q4,5.4
AT,Austria,2014-Q1,6
AT,Austria,2014-Q2,5.4
AT,Austria,2014-Q3,5.6
AT,Austria,2014-Q4,5.6
AT,Austria,2015-Q1,5.8
AT,Austria,2015-Q2,5.8
AT,Austria,2015-Q3,5.6
AT,Austria,2015-Q4,5.7
AT,Austria,2016-Q1,6.3
AT,Austria,2016-Q2,6.1
AT,Austria,2016-Q3,6.1
AT,Austria,2016-Q4,5.6
AT,Austria,2017-Q1,6
AT,Austria,2017-Q2,5.4
AT,Austria,2017-Q3,5.5
AT,Austria,2017-Q4,5.3
AT,Austria,2018-Q1,5.3
AT,Austria,2018-Q2,4.6
AT,Austria,2018-Q3,4.9
AT,Austria,2018-Q4,4.6
AT,Austria,2019-Q1,4.9
AT,Austria,2019-Q2,4.5
AT,Austria,2019-Q3,4.4
AT,Austria,2019-Q4,4.2
AT,Austria,2020-Q1,4.7
AT,Austria,2020-Q2,5.7
AT,Austria,2020-Q3,5.7
AT,Austria,2020-Q4,5.5
AT,Austria,2021-Q1,7.9
AT,Austria,2021-Q2,6.5
AT,Austria,2021-Q3,5.3
AT,Austria,2021-Q4,5.1
AT,Austria,2022-Q1,5.2
AT,Austria,2022-Q2,4.3
AT,Austria,2022-Q3,4.7
AT,Austria,2022-Q4,4.8
AT,Austria,2023-Q1,5.5
AT,Austria,2023-Q2,4.8
AT,Austria,2023-Q3,5.2
AT,Austria,2023-Q4,5
AT,Austria,2024-Q1,5.5
AT,Austria,2024-Q2,4.9
AT,Austria,2024-Q3,5.1
AT,Austria,2024-Q4,5.2
BA,Bosnia and Herzegovina,2021-Q1,19.1
BA,Bosnia and Herzegovina,2021-Q2,18.1
BA,Bosnia and Herzegovina,2021-Q3,16.4
BA,Bosnia and Herzegovina,2021-Q4,16.1
BA,Bosnia and Herzegovina,2022-Q1,16.7
BA,Bosnia and Herzegovina,2022-Q2,15.7
BA,Bosnia and Herzegovina,2022-Q3,14.8
BA,Bosnia and Herzegovina,2022-Q4,14.3
BA,Bosnia and Herzegovina,2023-Q1,13.3
BA,Bosnia and Herzegovina,2023-Q2,13.1
BA,Bosnia and Herzegovina,2023-Q3,13.6
BA,Bosnia and Herzegovina,2023-Q4,12.7
BA,Bosnia and Herzegovina,2024-Q1,13.5
BA,Bosnia and Herzegovina,2024-Q2,13.3
BA,Bosnia and Herzegovina,2024-Q3,12.2
BE,Belgium,1998-Q2,9.3
BE,Belgium,1999-Q1,9.1
BE,Belgium,1999-Q2,8.7
BE,Belgium,1999-Q3,8.5
BE,Belgium,1999-Q4,8
BE,Belgium,2000-Q1,7.3
BE,Belgium,2000-Q2,6.6
BE,Belgium,2000-Q3,7.2
BE,Belgium,2000-Q4,6.9
BE,Belgium,2001-Q1,6.3
BE,Belgium,2001-Q2,6.2
BE,Belgium,2001-Q3,6.5
BE,Belgium,2001-Q4,7.5
BE,Belgium,2002-Q1,7.4
BE,Belgium,2002-Q2,6.9
BE,Belgium,2002-Q3,7.6
BE,Belgium,2002-Q4,8.1
BE,Belgium,2003-Q1,8.2
BE,Belgium,2003-Q2,7.7
BE,Belgium,2003-Q3,8.3
BE,Belgium,2003-Q4,8.5
BE,Belgium,2004-Q1,8.7
BE,Belgium,2004-Q2,7.4
BE,Belgium,2004-Q3,9.1
BE,Belgium,2004-Q4,8.4
BE,Belgium,2005-Q1,8.6
BE,Belgium,2005-Q2,8.1
BE,Belgium,2005-Q3,8.7
BE,Belgium,2005-Q4,8.5
BE,Belgium,2006-Q1,8.7
BE,Belgium,2006-Q2,8.3
BE,Belgium,2006-Q3,8.1
BE,Belgium,2006-Q4,7.9
BE,Belgium,2007-Q1,8
BE,Belgium,2007-Q2,7.6
BE,Belgium,2007-Q3,7.3
BE,Belgium,2007-Q4,7.1
BE,Belgium,2008-Q1,7.1
BE,Belgium,2008-Q2,6.3
BE,Belgium,2008-Q3,7.7
BE,Belgium,2008-Q4,6.8
BE,Belgium,2009-Q1,7.9
BE,Belgium,2009-Q2,7.5
BE,Belgium,2009-Q3,8.2
BE,Belgium,2009-Q4,8.1
BE,Belgium,2010-Q1,8.6
BE,Belgium,2010-Q2,8.1
BE,Belgium,2010-Q3,8.7
BE,Belgium,2010-Q4,7.9
BE,Belgium,2011-Q1,7.2
BE,Belgium,2011-Q2,6.6
BE,Belgium,2011-Q3,7.8
BE,Belgium,2011-Q4,7.1
BE,Belgium,2012-Q1,7.2
BE,Belgium,2012-Q2,7
BE,Belgium,2012-Q3,7.7
BE,Belgium,2012-Q4,8.3
BE,Belgium,2013-Q1,8.5
BE,Belgium,2013-Q2,8.1
BE,Belgium,2013-Q3,8.7
BE,Belgium,2013-Q4,8.5
BE,Belgium,2014-Q1,8.7
BE,Belgium,2014-Q2,8.2
BE,Belgium,2014-Q3,8.7
BE,Belgium,2014-Q4,8.6
BE,Belgium,2015-Q1,8.8
BE,Belgium,2015-Q2,8.4
BE,Belgium,2015-Q3,8.2
BE,Belgium,2015-Q4,8.7
BE,Belgium,2016-Q1,8.3
BE,Belgium,2016-Q2,7.9
BE,Belgium,2016-Q3,7.9
BE,Belgium,2016-Q4,7.2
BE,Belgium,2017-Q1,7.7
BE,Belgium,2017-Q2,7
BE,Belgium,2017-Q3,7.2
BE,Belgium,2017-Q4,6.4
BE,Belgium,2018-Q1,6.2
BE,Belgium,2018-Q2,6.1
BE,Belgium,2018-Q3,5.9
BE,Belgium,2018-Q4,5.7
BE,Belgium,2019-Q1,5.6
BE,Belgium,2019-Q2,5.3
BE,Belgium,2019-Q3,5.3
BE,Belgium,2019-Q4,5.2
BE,Belgium,2020-Q1,5.1
BE,Belgium,2020-Q2,4.9
BE,Belgium,2020-Q3,6.5
BE,Belgium,2020-Q4,5.8
BE,Belgium,2021-Q1,6.7
BE,Belgium,2021-Q2,6.1
BE,Belgium,2021-Q3,6.5
BE,Belgium,2021-Q4,5.8
BE,Belgium,2022-Q1,5.3
BE,Belgium,2022-Q2,5.6
BE,Belgium,2022-Q3,5.7
BE,Belgium,2022-Q4,5.6
BE,Belgium,2023-Q1,5.6
BE,Belgium,2023-Q2,5.4
BE,Belgium,2023-Q3,5.6
BE,Belgium,2023-Q4,5.5
BE,Belgium,2024-Q1,5.7
BE,Belgium,2024-Q2,5.3
BE,Belgium,2024-Q3,5.9
BE,Belgium,2024-Q4,5.9
BG,Bulgaria,2000-Q1,18.7
BG,Bulgaria,2000-Q2,16.2
BG,Bulgaria,2000-Q3,16.3
BG,Bulgaria,2000-Q4,16.6
BG,Bulgaria,2001-Q1,22.3
BG,Bulgaria,2001-Q2,19.9
BG,Bulgaria,2001-Q3,19.1
BG,Bulgaria,2001-Q4,20
BG,Bulgaria,2002-Q1,20
BG,Bulgaria,2002-Q2,18.1
BG,Bulgaria,2002-Q3,17.6
BG,Bulgaria,2002-Q4,17.1
BG,Bulgaria,2003-Q1,15.6
BG,Bulgaria,2003-Q2,13.8
BG,Bulgaria,2003-Q3,12.7
BG,Bulgaria,2003-Q4,12.8
BG,Bulgaria,2004-Q1,13.4
BG,Bulgaria,2004-Q2,12.1
BG,Bulgaria,2004-Q3,11
BG,Bulgaria,2004-Q4,11.9
BG,Bulgaria,2005-Q1,11.4
BG,Bulgaria,2005-Q2,10
BG,Bulgaria,2005-Q3,9.2
BG,Bulgaria,2005-Q4,9.9
BG,Bulgaria,2006-Q1,9.7
BG,Bulgaria,2006-Q2,9
BG,Bulgaria,2006-Q3,8.9
BG,Bulgaria,2006-Q4,8.4
BG,Bulgaria,2007-Q1,8
BG,Bulgaria,2007-Q2,6.8
BG,Bulgaria,2007-Q3,6.6
BG,Bulgaria,2007-Q4,6.1
BG,Bulgaria,2008-Q1,6.5
BG,Bulgaria,2008-Q2,5.8
BG,Bulgaria,2008-Q3,5.1
BG,Bulgaria,2008-Q4,5
BG,Bulgaria,2009-Q1,6.4
BG,Bulgaria,2009-Q2,6.3
BG,Bulgaria,2009-Q3,6.7
BG,Bulgaria,2009-Q4,7.9
BG,Bulgaria,2010-Q1,10.2
BG,Bulgaria,2010-Q2,10
BG,Bulgaria,2010-Q3,9.6
BG,Bulgaria,2010-Q4,11.4
BG,Bulgaria,2011-Q1,12.2
BG,Bulgaria,2011-Q2,11.2
BG,Bulgaria,2011-Q3,10.3
BG,Bulgaria,2011-Q4,11.4
BG,Bulgaria,2012-Q1,12.9
BG,Bulgaria,2012-Q2,12.3
BG,Bulgaria,2012-Q3,11.5
BG,Bulgaria,2012-Q4,12.4
BG,Bulgaria,2013-Q1,13.8
BG,Bulgaria,2013-Q2,13
BG,Bulgaria,2013-Q3,12
BG,Bulgaria,2013-Q4,13.1
BG,Bulgaria,2014-Q1,13
BG,Bulgaria,2014-Q2,11.4
BG,Bulgaria,2014-Q3,10.8
BG,Bulgaria,2014-Q4,10.6
BG,Bulgaria,2015-Q1,10.6
BG,Bulgaria,2015-Q2,9.9
BG,Bulgaria,2015-Q3,8.3
BG,Bulgaria,2015-Q4,7.9
BG,Bulgaria,2016-Q1,8.6
BG,Bulgaria,2016-Q2,8.1
BG,Bulgaria,2016-Q3,7
BG,Bulgaria,2016-Q4,6.7
BG,Bulgaria,2017-Q1,6.9
BG,Bulgaria,2017-Q2,6.3
BG,Bulgaria,2017-Q3,5.9
BG,Bulgaria,2017-Q4,5.6
BG,Bulgaria,2018-Q1,5.7
BG,Bulgaria,2018-Q2,5.5
BG,Bulgaria,2018-Q3,5
BG,Bulgaria,2018-Q4,4.7
BG,Bulgaria,2019-Q1,4.9
BG,Bulgaria,2019-Q2,4.1
BG,Bulgaria,2019-Q3,3.6
BG,Bulgaria,2019-Q4,4.1
BG,Bulgaria,2020-Q1,4.5
BG,Bulgaria,2020-Q2,5.8
BG,Bulgaria,2020-Q3,4.7
BG,Bulgaria,2020-Q4,5.2
BG,Bulgaria,2021-Q1,6.2
BG,Bulgaria,2021-Q2,5.6
BG,Bulgaria,2021-Q3,4.5
BG,Bulgaria,2021-Q4,4.4
BG,Bulgaria,2022-Q1,4.8
BG,Bulgaria,2022-Q2,4.6
BG,Bulgaria,2022-Q3,3.6
BG,Bulgaria,2022-Q4,3.7
BG,Bulgaria,2023-Q1,4.4
BG,Bulgaria,2023-Q2,4.6
BG,Bulgaria,2023-Q3,4.1
BG,Bulgaria,2023-Q4,4.2
BG,Bulgaria,2024-Q1,5
BG,Bulgaria,2024-Q2,4.3
BG,Bulgaria,2024-Q3,3.6
BG,Bulgaria,2024-Q4,3.8
CH,Switzerland,1998-Q2,3.6
CH,Switzerland,1999-Q2,3.1
CH,Switzerland,2000-Q2,2.7
CH,Switzerland,2001-Q2,2.5
CH,Switzerland,2002-Q2,2.9
CH,Switzerland,2003-Q2,4.1
CH,Switzerland,2004-Q2,4.3
CH,Switzerland,2005-Q2,4.5
CH,Switzerland,2006-Q2,4
CH,Switzerland,2007-Q2,3.7
CH,Switzerland,2008-Q2,3.4
CH,Switzerland,2009-Q2,4.1
CH,Switzerland,2010-Q1,5.4
CH,Switzerland,2010-Q2,4.7
CH,Switzerland,2010-Q3,4.9
CH,Switzerland,2010-Q4,4.3
CH,Switzerland,2011-Q1,4.7
CH,Switzerland,2011-Q2,3.9
CH,Switzerland,2011-Q3,4.6
CH,Switzerland,2011-Q4,4.4
CH,Switzerland,2012-Q1,4.6
CH,Switzerland,2012-Q2,4.1
CH,Switzerland,2012-Q3,4.7
CH,Switzerland,2012-Q4,4.7
CH,Switzerland,2013-Q1,5.2
CH,Switzerland,2013-Q2,4.6
CH,Switzerland,2013-Q3,4.9
CH,Switzerland,2013-Q4,4.5
CH,Switzerland,2014-Q1,5.3
CH,Switzerland,2014-Q2,4.7
CH,Switzerland,2014-Q3,5.1
CH,Switzerland,2014-Q4,4.3
CH,Switzerland,2015-Q1,4.8
CH,Switzerland,2015-Q2,4.5
CH,Switzerland,2015-Q3,5.2
CH,Switzerland,2015-Q4,4.9
CH,Switzerland,2016-Q1,5.4
CH,Switzerland,2016-Q2,4.7
CH,Switzerland,2016-Q3,5.1
CH,Switzerland,2016-Q4,4.6
CH,Switzerland,2017-Q1,5.3
CH,Switzerland,2017-Q2,4.4
CH,Switzerland,2017-Q3,5
CH,Switzerland,2017-Q4,4.6
CH,Switzerland,2018-Q1,5.3
CH,Switzerland,2018-Q2,4.7
CH,Switzerland,2018-Q3,4.4
CH,Switzerland,2018-Q4,4.6
CH,Switzerland,2019-Q1,5
CH,Switzerland,2019-Q2,4.2
CH,Switzerland,2019-Q3,4.6
CH,Switzerland,2019-Q4,3.9
CH,Switzerland,2020-Q1,4.5
CH,Switzerland,2020-Q2,4.6
CH,Switzerland,2020-Q3,5.3
CH,Switzerland,2020-Q4,5
CH,Switzerland,2021-Q1,5.8
CH,Switzerland,2021-Q2,5
CH,Switzerland,2021-Q3,5.1
CH,Switzerland,2021-Q4,4.3
CH,Switzerland,2022-Q1,4.5
CH,Switzerland,2022-Q2,4
CH,Switzerland,2022-Q3,4.1
CH,Switzerland,2022-Q4,4
CH,Switzerland,2023-Q1,4.2
CH,Switzerland,2023-Q2,3.8
CH,Switzerland,2023-Q3,4.3
CH,Switzerland,2023-Q4,4
CH,Switzerland,2024-Q1,4.3
CH,Switzerland,2024-Q2,4
CH,Switzerland,2024-Q3,4.8
CH,Switzerland,2024-Q4,4.4
CY,Cyprus,1999-Q2,
CY,Cyprus,2000-Q2,5
CY,Cyprus,2001-Q2,4
CY,Cyprus,2002-Q2,3.3
CY,Cyprus,2003-Q2,4.2
CY,Cyprus,2004-Q2,4.4
CY,Cyprus,2004-Q3,4.8
CY,Cyprus,2004-Q4,5.1
CY,Cyprus,2005-Q1,5.5
CY,Cyprus,2005-Q2,5.4
CY,Cyprus,2005-Q3,5.2
CY,Cyprus,2005-Q4,5.2
CY,Cyprus,2006-Q1,5.9
CY,Cyprus,2006-Q2,4.1
CY,Cyprus,2006-Q3,4
CY,Cyprus,2006-Q4,4.3
CY,Cyprus,2007-Q1,4.9
CY,Cyprus,2007-Q2,3.4
CY,Cyprus,2007-Q3,4
CY,Cyprus,2007-Q4,3.5
CY,Cyprus,2008-Q1,4.6
CY,Cyprus,2008-Q2,3.2
CY,Cyprus,2008-Q3,3.6
CY,Cyprus,2008-Q4,3.4
CY,Cyprus,2009-Q1,4.7
CY,Cyprus,2009-Q2,5.3
CY,Cyprus,2009-Q3,5.5
CY,Cyprus,2009-Q4,6.1
CY,Cyprus,2010-Q1,7.4
CY,Cyprus,2010-Q2,6.5
CY,Cyprus,2010-Q3,5.8
CY,Cyprus,2010-Q4,5.5
CY,Cyprus,2011-Q1,7.5
CY,Cyprus,2011-Q2,7.3
CY,Cyprus,2011-Q3,7.8
CY,Cyprus,2011-Q4,9
CY,Cyprus,2012-Q1,11.1
CY,Cyprus,2012-Q2,11.4
CY,Cyprus,2012-Q3,12.1
CY,Cyprus,2012-Q4,12.8
CY,Cyprus,2013-Q1,15.9
CY,Cyprus,2013-Q2,15.5
CY,Cyprus,2013-Q3,16.3
CY,Cyprus,2013-Q4,16
CY,Cyprus,2014-Q1,16.9
CY,Cyprus,2014-Q2,15.5
CY,Cyprus,2014-Q3,16.1
CY,Cyprus,2014-Q4,16
CY,Cyprus,2015-Q1,17.7
CY,Cyprus,2015-Q2,14.6
CY,Cyprus,2015-Q3,14.7
CY,Cyprus,2015-Q4,12.7
CY,Cyprus,2016-Q1,14.1
CY,Cyprus,2016-Q2,12.1
CY,Cyprus,2016-Q3,13
CY,Cyprus,2016-Q4,12.9
CY,Cyprus,2017-Q1,13.6
CY,Cyprus,2017-Q2,10.7
CY,Cyprus,2017-Q3,10
CY,Cyprus,2017-Q4,10.2
CY,Cyprus,2018-Q1,10.8
CY,Cyprus,2018-Q2,7.4
CY,Cyprus,2018-Q3,7.9
CY,Cyprus,2018-Q4,7.6
CY,Cyprus,2019-Q1,8.9
CY,Cyprus,2019-Q2,6.8
CY,Cyprus,2019-Q3,6.8
CY,Cyprus,2019-Q4,6.1
CY,Cyprus,2020-Q1,7.4
CY,Cyprus,2020-Q2,7.1
CY,Cyprus,2020-Q3,8
CY,Cyprus,2020-Q4,7.9
CY,Cyprus,2021-Q1,8.4
CY,Cyprus,2021-Q2,7.9
CY,Cyprus,2021-Q3,6.4
CY,Cyprus,2021-Q4,6.1
CY,Cyprus,2022-Q1,6.3
CY,Cyprus,2022-Q2,6.3
CY,Cyprus,2022-Q3,6.1
CY,Cyprus,2022-Q4,6.4
CY,Cyprus,2023-Q1,6.7
CY,Cyprus,2023-Q2,5.7
CY,Cyprus,2023-Q3,5.5
CY,Cyprus,2023-Q4,5.5
CY,Cyprus,2024-Q1,5.8
CY,Cyprus,2024-Q2,4.7
CY,Cyprus,2024-Q3,4.5
CY,Cyprus,2024-Q4,4.6
CZ,Czechia,1998-Q1,5.9
CZ,Czechia,1998-Q2,5.9
CZ,Czechia,1998-Q3,6.8
CZ,Czechia,1998-Q4,7.3
CZ,Czechia,1999-Q1,8.5
CZ,Czechia,1999-Q2,8.5
CZ,Czechia,1999-Q3,9
CZ,Czechia,1999-Q4,9
CZ,Czechia,2000-Q1,9.6
CZ,Czechia,2000-Q2,8.8
CZ,Czechia,2000-Q3,8.6
CZ,Czechia,2000-Q4,8.4
CZ,Czechia,2001-Q1,8.5
CZ,Czechia,2001-Q2,8
CZ,Czechia,2001-Q3,8.3
CZ,Czechia,2001-Q4,7.9
CZ,Czechia,2002-Q1,7.7
CZ,Czechia,2002-Q2,7
CZ,Czechia,2002-Q3,7.3
CZ,Czechia,2002-Q4,7.3
CZ,Czechia,2003-Q1,7.6
CZ,Czechia,2003-Q2,7.6
CZ,Czechia,2003-Q3,8
CZ,Czechia,2003-Q4,8.1
CZ,Czechia,2004-Q1,8.7
CZ,Czechia,2004-Q2,8.2
CZ,Czechia,2004-Q3,8.2
CZ,Czechia,2004-Q4,8.2
CZ,Czechia,2005-Q1,8.4
CZ,Czechia,2005-Q2,7.8
CZ,Czechia,2005-Q3,7.8
CZ,Czechia,2005-Q4,7.8
CZ,Czechia,2006-Q1,8
CZ,Czechia,2006-Q2,7.1
CZ,Czechia,2006-Q3,7
CZ,Czechia,2006-Q4,6.5
CZ,Czechia,2007-Q1,6
CZ,Czechia,2007-Q2,5.3
CZ,Czechia,2007-Q3,5.1
CZ,Czechia,2007-Q4,4.9
CZ,Czechia,2008-Q1,4.7
CZ,Czechia,2008-Q2,4.2
CZ,Czechia,2008-Q3,4.3
CZ,Czechia,2008-Q4,4.4
CZ,Czechia,2009-Q1,5.8
CZ,Czechia,2009-Q2,6.3
CZ,Czechia,2009-Q3,7.3
CZ,Czechia,2009-Q4,7.3
CZ,Czechia,2010-Q1,8.1
CZ,Czechia,2010-Q2,7.1
CZ,Czechia,2010-Q3,7.1
CZ,Czechia,2010-Q4,6.9
CZ,Czechia,2011-Q1,7.2
CZ,Czechia,2011-Q2,6.7
CZ,Czechia,2011-Q3,6.5
CZ,Czechia,2011-Q4,6.4
CZ,Czechia,2012-Q1,7.1
CZ,Czechia,2012-Q2,6.7
CZ,Czechia,2012-Q3,7
CZ,Czechia,2012-Q4,7.2
CZ,Czechia,2013-Q1,7.4
CZ,Czechia,2013-Q2,6.8
CZ,Czechia,2013-Q3,7
CZ,Czechia,2013-Q4,6.7
CZ,Czechia,2014-Q1,6.8
CZ,Czechia,2014-Q2,6
CZ,Czechia,2014-Q3,5.9
CZ,Czechia,2014-Q4,5.7
CZ,Czechia,2015-Q1,6
CZ,Czechia,2015-Q2,4.9
CZ,Czechia,2015-Q3,4.8
CZ,Czechia,2015-Q4,4.5
CZ,Czechia,2016-Q1,4.4
CZ,Czechia,2016-Q2,3.9
CZ,Czechia,2016-Q3,4
CZ,Czechia,2016-Q4,3.6
CZ,Czechia,2017-Q1,3.5
CZ,Czechia,2017-Q2,3
CZ,Czechia,2017-Q3,2.8
CZ,Czechia,2017-Q4,2.4
CZ,Czechia,2018-Q1,2.4
CZ,Czechia,2018-Q2,2.2
CZ,Czechia,2018-Q3,2.3
CZ,Czechia,2018-Q4,2
CZ,Czechia,2019-Q1,2
CZ,Czechia,2019-Q2,1.9
CZ,Czechia,2019-Q3,2.1
CZ,Czechia,2019-Q4,2
CZ,Czechia,2020-Q1,2
CZ,Czechia,2020-Q2,2.4
CZ,Czechia,2020-Q3,2.9
CZ,Czechia,2020-Q4,3
CZ,Czechia,2021-Q1,3.4
CZ,Czechia,2021-Q2,3
CZ,Czechia,2021-Q3,2.7
CZ,Czechia,2021-Q4,2.2
CZ,Czechia,2022-Q1,2.3
CZ,Czechia,2022-Q2,2.2
CZ,Czechia,2022-Q3,2.2
CZ,Czechia,2022-Q4,2.2
CZ,Czechia,2023-Q1,2.6
CZ,Czechia,2023-Q2,2.6
CZ,Czechia,2023-Q3,2.6
CZ,Czechia,2023-Q4,2.6
CZ,Czechia,2024-Q1,2.8
CZ,Czechia,2024-Q2,2.5
CZ,Czechia,2024-Q3,2.6
CZ,Czechia,2024-Q4,2.5
DE,Germany,1998-Q2,9.8
DE,Germany,1999-Q2,8.9
DE,Germany,2000-Q2,7.9
DE,Germany,2001-Q2,7.8
DE,Germany,2002-Q2,8.5
DE,Germany,2003-Q2,9.8
DE,Germany,2004-Q2,10.7
DE,Germany,2005-Q1,11.5
DE,Germany,2005-Q2,11.3
DE,Germany,2005-Q3,11.1
DE,Germany,2005-Q4,10.8
DE,Germany,2006-Q1,11.3
DE,Germany,2006-Q2,10.2
DE,Germany,2006-Q3,9.8
DE,Germany,2006-Q4,9.8
DE,Germany,2007-Q1,9.5
DE,Germany,2007-Q2,8.6
DE,Germany,2007-Q3,8.4
DE,Germany,2007-Q4,8.2
DE,Germany,2008-Q1,8.2
DE,Germany,2008-Q2,7.8
DE,Germany,2008-Q3,7.1
DE,Germany,2008-Q4,7
DE,Germany,2009-Q1,8.1
DE,Germany,2009-Q2,7.8
DE,Germany,2009-Q3,7.9
DE,Germany,2009-Q4,7.3
DE,Germany,2010-Q1,7.9
DE,Germany,2010-Q2,7
DE,Germany,2010-Q3,6.6
DE,Germany,2010-Q4,6.4
DE,Germany,2011-Q1,6.6
DE,Germany,2011-Q2,5.8
DE,Germany,2011-Q3,5.7
DE,Germany,2011-Q4,5.3
DE,Germany,2012-Q1,5.8
DE,Germany,2012-Q2,5.3
DE,Germany,2012-Q3,5.3
DE,Germany,2012-Q4,5.1
DE,Germany,2013-Q1,5.8
DE,Germany,2013-Q2,5.2
DE,Germany,2013-Q3,5.1
DE,Germany,2013-Q4,5
DE,Germany,2014-Q1,5.4
DE,Germany,2014-Q2,4.9
DE,Germany,2014-Q3,4.8
DE,Germany,2014-Q4,4.8
DE,Germany,2015-Q1,5
DE,Germany,2015-Q2,4.7
DE,Germany,2015-Q3,4.4
DE,Germany,2015-Q4,4.5
DE,Germany,2016-Q1,4.5
DE,Germany,2016-Q2,4.2
DE,Germany,2016-Q3,4
DE,Germany,2016-Q4,3.8
DE,Germany,2017-Q1,4.1
DE,Germany,2017-Q2,3.8
DE,Germany,2017-Q3,3.6
DE,Germany,2017-Q4,3.5
DE,Germany,2018-Q1,3.6
DE,Germany,2018-Q2,3.5
DE,Germany,2018-Q3,3.3
DE,Germany,2018-Q4,3.2
DE,Germany,2019-Q1,3.4
DE,Germany,2019-Q2,3.1
DE,Germany,2019-Q3,3.1
DE,Germany,2019-Q4,3.1
DE,Germany,2021-Q1,4.2
